Sample,X(ms) [11.04.2025 12:15:23 405 UTC],"CycleTimeMeasurement.CycleTimeInfo"
818,1744373744190.906568,14182000
819,1744373744222.989968,13788000
820,1744373744256.562304,14339000
821,1744373744289.360064,14531000
822,1744373744322.048688,14343000
823,1744373744354.926512,14320000
824,1744373744387.630016,14387000
825,1744373744421.486152,14329000
826,1744373744454.047840,14753000
827,1744373744486.910544,14213000
828,1744373744519.645720,14298000
829,1744373744552.400632,14385000
830,1744373744582.959112,14411000
831,1744373744615.695384,14026000
832,1744373744648.610872,14370000
833,1744373744681.327312,14629000
834,1744373744714.896128,14279000
835,1744373744747.715720,14477000
836,1744373744781.392448,14388000
837,1744373744814.032320,14580000
838,1744373744843.921080,14238000
839,1744373744877.376928,14272000
840,1744373744910.418624,14448000
841,1744373744943.875008,14635000
842,1744373744976.625504,14419000
843,1744373745009.421024,14430000
844,1744373745029.889184,14278000
845,1744373745062.559208,13427000
846,1744373745096.274944,14309000
847,1744373745129.057048,14677000
848,1744373745161.921040,14318000
849,1744373745194.576936,14434000
850,1744373745227.533880,14281000
851,1744373745260.193264,14488000
852,1744373745292.926504,14313000
853,1744373745325.629032,14264000
854,1744373745358.450512,14339000
855,1744373745392.051904,14500000
856,1744373745424.975152,14470000
857,1744373745458.339624,14497000
858,1744373745488.128816,14306000
859,1744373745520.941960,14252000
860,1744373745552.402032,14393000
861,1744373745585.182880,14119000
862,1744373745617.950544,14410000
863,1744373745649.839760,14312000
864,1744373745682.627592,14260000
865,1744373745716.095720,14456000
866,1744373745747.856704,14370000
867,1744373745780.592368,14312000
868,1744373745813.715408,14376000
869,1744373745847.422976,14668000
870,1744373745880.081120,14549000
871,1744373745913.586096,14308000
872,1744373745946.240080,14440000
873,1744373745978.385688,14419000
874,1744373746011.794152,14313000
875,1744373746040.222304,14331000
876,1744373746067.181632,14111000
877,1744373746091.727768,13686000
878,1744373746111.617256,13690000
879,1744373746141.518640,13329000
880,1744373746173.086168,14037000
881,1744373746205.824544,14268000
882,1744373746235.839608,14460000
883,1744373746259.536256,14233000
884,1744373746279.458704,13743000
885,1744373746313.038544,13226000
886,1744373746345.038272,14397000
887,1744373746377.807408,14209000
888,1744373746410.467480,14355000
889,1744373746443.872096,14395000
890,1744373746471.566304,14470000
891,1744373746504.543672,13931000
892,1744373746537.213312,14533000
893,1744373746568.912664,14163000
894,1744373746601.777392,14225000
895,1744373746632.159384,14388000
896,1744373746665.086520,14183000
897,1744373746697.695840,14408000
898,1744373746731.533592,14300000
899,1744373746758.944256,14737000
900,1744373746791.716592,13870000
901,1744373746825.437592,14407000
902,1744373746858.080728,14595000
