Sample,X(ms) [11.04.2025 12:57:37 761 UTC],"CycleTimeMeasurement.CycleTimeInfo"
725,1744376263509.789688,13235000
726,1744376263525.135920,12693000
727,1744376263538.193016,13004000
728,1744376263551.211784,12615000
729,1744376263564.160024,12500000
730,1744376263578.250336,12506000
731,1744376263593.667288,12666000
732,1744376263611.697048,13086000
733,1744376263625.823064,13403000
734,1744376263639.679768,12814000
735,1744376263654.431472,12717000
736,1744376263667.567936,13067000
737,1744376263680.622952,12618000
738,1744376263693.664328,12587000
739,1744376263708.975680,12547000
740,1744376263724.097544,13004000
741,1744376263740.223760,12876000
742,1744376263753.371840,13214000
743,1744376263768.320280,12623000
744,1744376263781.631928,12750000
745,1744376263794.688072,12742000
746,1744376263807.806304,12586000
747,1744376263820.895088,12584000
748,1744376263836.129312,12555000
749,1744376263853.920336,12793000
750,1744376263867.119480,13448000
751,1744376263880.081008,12658000
752,1744376263895.329000,12501000
753,1744376263910.337560,12929000
754,1744376263923.515728,13017000
755,1744376263936.449416,12609000
756,1744376263949.998536,12505000
757,1744376263967.903432,12588000
758,1744376263982.831920,13271000
759,1744376263995.819072,12868000
760,1744376264008.971056,12557000
761,1744376264024.193144,12623000
762,1744376264037.313152,12884000
763,1744376264050.269112,12617000
764,1744376264063.270896,12499000
765,1744376264078.018616,12528000
766,1744376264095.853704,12649000
767,1744376264109.822632,13365000
768,1744376264122.971224,12889000
769,1744376264136.685856,12606000
770,1744376264151.518968,12621000
771,1744376264165.567928,13095000
772,1744376264178.604800,12811000
773,1744376264191.631472,12563000
774,1744376264207.730112,12512000
775,1744376264225.599584,13083000
776,1744376264240.336496,13223000
777,1744376264253.499896,12970000
778,1744376264268.542376,12646000
779,1744376264281.680000,12761000
780,1744376264294.670312,12570000
781,1744376264307.759680,12557000
782,1744376264320.910296,12543000
783,1744376264334.560848,12635000
784,1744376264352.415104,12581000
785,1744376264367.535880,13487000
786,1744376264380.572064,12884000
787,1744376264393.661856,12568000
788,1744376264406.814168,12587000
789,1744376264421.907136,12560000
790,1744376264435.182016,12838000
791,1744376264448.155144,12700000
792,1744376264461.421672,12507000
793,1744376264478.685592,12551000
794,1744376264492.143848,12973000
795,1744376264507.615616,12685000
796,1744376264520.669616,13094000
797,1744376264533.741240,12586000
798,1744376264548.560464,12566000
799,1744376264563.871744,12869000
800,1744376264577.100688,13061000
801,1744376264593.425760,12682000
802,1744376264608.209776,12942000
803,1744376264623.200384,13058000
804,1744376264636.845616,12861000
805,1744376264649.932848,12752000
806,1744376264663.025176,12596000
807,1744376264676.048192,12608000
808,1744376264689.056976,12506000
809,1744376264705.200424,12516000
810,1744376264721.983784,12865000
811,1744376264735.148568,13040000
812,1744376264748.126328,12654000
813,1744376264762.449040,12518000
814,1744376264776.591632,12743000
815,1744376264789.678960,12884000
816,1744376264802.686568,12586000
817,1744376264815.714768,12522000
818,1744376264831.454320,12535000
819,1744376264849.181840,12773000
820,1744376264864.111024,13449000
821,1744376264877.356760,12915000
822,1744376264890.300352,12704000
823,1744376264903.388568,12499000
824,1744376264917.792848,12536000
825,1744376264931.969992,12812000
826,1744376264945.078592,12886000
827,1744376264962.046496,12624000
828,1744376264976.720464,12917000
829,1744376264991.361168,12883000
830,1744376265004.475208,12951000
831,1744376265017.582504,12633000
832,1744376265030.527992,12593000
833,1744376265043.486032,12511000
834,1744376265057.838968,12479000
835,1744376265075.311416,12737000
836,1744376265090.655120,13231000
837,1744376265103.885128,12922000
838,1744376265116.976912,12667000
839,1744376265132.366032,12571000
840,1744376265145.520560,13006000
841,1744376265158.639872,12668000
842,1744376265171.662120,12628000
843,1744376265187.358200,12508000
844,1744376265205.516784,12827000
845,1744376265220.078632,13414000
846,1744376265233.285824,12842000
847,1744376265246.192568,12654000
848,1744376265260.011864,12476000
849,1744376265274.638816,12632000
850,1744376265287.741304,12920000
851,1744376265300.805968,12569000
852,1744376265314.577928,12497000
853,1744376265331.871136,12718000
854,1744376265347.184504,13152000
855,1744376265360.331696,13046000
856,1744376265373.454696,12662000
857,1744376265386.414704,12596000
858,1744376265400.464064,12535000
859,1744376265415.215520,12772000
860,1744376265428.302120,13111000
861,1744376265444.271912,12614000
862,1744376265459.184608,12840000
863,1744376265472.285224,12949000
864,1744376265487.487320,12607000
865,1744376265500.589072,12839000
866,1744376265515.598656,12586000
867,1744376265528.621048,12995000
868,1744376265543.681384,12538000
869,1744376265559.326888,12924000
870,1744376265575.342160,13135000
871,1744376265588.402096,13109000
872,1744376265602.529536,12625000
873,1744376265617.217232,12697000
874,1744376265630.288008,13160000
875,1744376265643.293592,12577000
876,1744376265656.268328,12521000
877,1744376265669.308152,12498000
878,1744376265686.305336,12527000
879,1744376265702.430888,12921000
880,1744376265715.548008,12989000
881,1744376265728.608936,12624000
882,1744376265741.662728,12561000
