Sample,X(ms) [11.04.2025 12:01:43 772 UTC],"CycleTimeMeasurement.CycleTimeInfo"
780,1744372932701.695377,47420511
781,1744372932746.694697,46397058
782,1744372932790.421186,45001293
783,1744372932833.936412,43725463
784,1744372932881.730483,43529600
785,1744372932929.467092,47781008
786,1744372932977.343186,47743534
787,1744372933022.183030,47860671
788,1744372933056.903879,44846618
789,1744372933100.976679,34792275
790,1744372933148.699883,44001302
791,1744372933195.693359,47723760
792,1744372933243.815092,46992072
793,1744372933291.095799,48121342
794,1744372933333.543332,47410098
795,1744372933380.516457,42318973
796,1744372933427.069159,46974409
797,1744372933467.898057,46970920
798,1744372933515.701119,40711871
799,1744372933559.899590,47501680
800,1744372933607.899310,44222809
801,1744372933655.411666,47995200
802,1744372933700.659026,47491724
803,1744372933746.734261,45247614
804,1744372933783.882439,46076382
805,1744372933830.717337,37146858
806,1744372933878.507937,46836653
807,1744372933926.457599,47788787
808,1744372933973.667057,47959888
809,1744372934015.366977,47196814
810,1744372934061.999599,41700458
811,1744372934109.281439,46879160
812,1744372934157.248626,47269906
813,1744372934203.538697,47728782
814,1744372934243.056826,46294280
815,1744372934284.807199,39631494
816,1744372934332.659990,41639466
817,1744372934379.871786,47853992
818,1744372934427.292532,47209920
819,1744372934472.899292,47415422
820,1744372934516.894439,45647262
821,1744372934556.175283,44033524
822,1744372934603.489866,39207796
823,1744372934650.714972,47312569
824,1744372934697.548630,47227595
825,1744372934737.282719,46831160
826,1744372934778.425759,39730605
827,1744372934825.891257,41157942
828,1744372934873.623479,47454920
829,1744372934921.411306,47734187
830,1744372934969.594572,47783738
831,1744372935004.648683,48184520
832,1744372935052.420417,35055133
833,1744372935100.242532,47831613
834,1744372935144.343866,47770369
835,1744372935188.760586,44094209
836,1744372935231.976692,44418071
837,1744372935279.096812,43214373
838,1744372935326.564159,47251685
839,1744372935374.073319,47579249
840,1744372935421.816897,47294178
841,1744372935463.346283,47714937
842,1744372935500.201946,41527476
843,1744372935547.714719,36857178
844,1744372935594.626283,47564791
845,1744372935642.246266,46860284
846,1744372935690.394310,47628311
847,1744372935734.258199,48139725
848,1744372935780.550559,43883506
849,1744372935828.501710,46288658
850,1744372935872.957066,47936942
851,1744372935913.564572,44453929
852,1744372935960.357466,40604449
853,1744372936007.938266,47032600
854,1744372936055.543390,47358636
855,1744372936101.754346,47588840
856,1744372936144.917986,46211462
857,1744372936190.900697,43180756
858,1744372936238.452626,45983591
859,1744372936286.495830,47544844
860,1744372936334.329203,48033547
861,1744372936379.497617,47837066
862,1744372936422.903092,45159645
863,1744372936470.941670,43427333
864,1744372936518.341537,48036427
865,1744372936565.919292,47385040
866,1744372936608.552612,47879155
867,1744372936651.326452,42331032
868,1744372936698.807697,42768195
869,1744372936746.389603,47488871
870,1744372936794.563239,47581849
871,1744372936837.038257,48173671
872,1744372936880.491106,42471227
873,1744372936927.414172,43502653
874,1744372936974.414132,46873240
875,1744372937021.234483,47003356
876,1744372937057.723652,46811466
877,1744372937104.499897,36494632
878,1744372937152.393452,46780488
879,1744372937200.463408,47893627
880,1744372937247.910123,48126151
881,1744372937292.466830,47406462
882,1744372937339.919110,44548974
883,1744372937377.752910,47464364
884,1744372937424.810786,37808814
885,1744372937472.294790,47061253
886,1744372937520.375959,47545022
887,1744372937566.954803,48021138
888,1744372937606.349012,46578507
889,1744372937654.643346,39413946
890,1744372937701.905790,48274196
891,1744372937750.086590,47281071
892,1744372937787.029083,48191453
893,1744372937827.881679,36911236
